ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,visitSlist,219,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,visitSlist,220,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,visitToken,171,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testVisitTokenWithWrongTokenType()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,visitToken,164,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testStatefulFieldsClearedOnBeginTree()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,visitToken,167,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testVisitTokenWithWrongTokenType()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,visitToken,164,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testStatefulFieldsClearedOnBeginTree()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,visitToken,167,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,visitToken,164,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testVisitTokenWithWrongTokenType()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,visitToken,167,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testVisitTokenWithWrongTokenType()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,visitToken,165,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,visitToken,168,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,207,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testPartialTokens()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkCounters,304,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testThrees()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkCounters,306,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testThrees()]
